"path","type","class","length","dim","is_list_like","preview"
"<root>$results$data$scen_57[[3]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_57[[3]]$Esc","double","numeric",100,NA,FALSE,"c(9564, 10786, 8130) … (97 more)"
"<root>$results$data$scen_57[[3]]$Harv","double","numeric",100,NA,FALSE,"c(13010, 12732, 25571) … (97 more)"
"<root>$results$data$scen_57[[3]]$RepOut","double","numeric",100,NA,FALSE,"c(9658489, 5854347, 7304045) … (97 more)"
"<root>$results$data$scen_57[[3]]$lnRS","double","numeric",100,NA,FALSE,"c(0.53781079876291, 0.854411382923782, 1.66666192477843) … (97 more)"
"<root>$results$data$scen_57[[3]]$meanSesc","double","numeric",100,NA,FALSE,"c(854.313257990427, 826.970641134117, 864.678418765558) … (97 more)"
"<root>$results$data$scen_57[[3]]$meanSret","double","numeric",100,NA,FALSE,"c(853.057716484004, 827.833199224367, 866.003621316636) … (97 more)"
"<root>$results$data$scen_57[[3]]$meanSharv","double","numeric",100,NA,FALSE,"c(852.13473424208, 828.564171469269, 866.425022252999) … (97 more)"
"<root>$results$data$scen_57[[4]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_57[[4]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_57[[4]]$Ret","double","numeric",100,NA,FALSE,"c(39822, 56435, 42364) … (97 more)"
"<root>$results$data$scen_57[[4]]$Rec","double","numeric",100,NA,FALSE,"c(48695, 73691, 50345) … (97 more)"
"<root>$results$data$scen_57[[4]]$eps","double","numeric",100,NA,FALSE,"c(-0.04522, 0.34802, -0.01923) … (97 more)"
"<root>$results$data$scen_57[[4]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_57[[4]]$Esc","double","numeric",100,NA,FALSE,"c(15768, 11885, 14050) … (97 more)"
"<root>$results$data$scen_57[[4]]$Harv","double","numeric",100,NA,FALSE,"c(24054, 44550, 28314) … (97 more)"
"<root>$results$data$scen_57[[4]]$RepOut","double","numeric",100,NA,FALSE,"c(9215558, 10534419, 9563620) … (97 more)"
"<root>$results$data$scen_57[[4]]$lnRS","double","numeric",100,NA,FALSE,"c(1.12759378556274, 1.824603574237, 1.27627691358782) … (97 more)"
"<root>$results$data$scen_57[[4]]$meanSesc","double","numeric",100,NA,FALSE,"c(844.318593421512, 861.751309946226, 843.259625614123) … (97 more)"
"<root>$results$data$scen_57[[4]]$meanSret","double","numeric",100,NA,FALSE,"c(844.4445297933, 863.31152101027, 844.306432683808) … (97 more)"
"<root>$results$data$scen_57[[4]]$meanSharv","double","numeric",100,NA,FALSE,"c(844.527118918284, 863.727752401879, 844.82610158375) … (97 more)"
"<root>$results$data$scen_57[[5]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_57[[5]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_57[[5]]$Ret","double","numeric",100,NA,FALSE,"c(34290, 28794, 22040) … (97 more)"
"<root>$results$data$scen_57[[5]]$Rec","double","numeric",100,NA,FALSE,"c(45426, 28613, 34214) … (97 more)"
"<root>$results$data$scen_57[[5]]$eps","double","numeric",100,NA,FALSE,"c(0.37139, -0.00988, 0.08998) … (97 more)"
"<root>$results$data$scen_57[[5]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_57[[5]]$Esc","double","numeric",100,NA,FALSE,"c(8622, 10193, 12745) … (97 more)"
"<root>$results$data$scen_57[[5]]$Harv","double","numeric",100,NA,FALSE,"c(25668, 18601, 9295) … (97 more)"
"<root>$results$data$scen_57[[5]]$RepOut","double","numeric",100,NA,FALSE,"c(8351300, 6130054, 11394884) … (97 more)"
"<root>$results$data$scen_57[[5]]$lnRS","double","numeric",100,NA,FALSE,"c(1.66176755202428, 1.03215994981959, 0.987495879202021) … (97 more)"
"<root>$results$data$scen_57[[5]]$meanSesc","double","numeric",100,NA,FALSE,"c(872.190684792537, 837.127395227883, 847.864119554276) … (97 more)"
"<root>$results$data$scen_57[[5]]$meanSret","double","numeric",100,NA,FALSE,"c(872.651689324822, 839.75437830137, 849.295690572032) … (97 more)"
"<root>$results$data$scen_57[[5]]$meanSharv","double","numeric",100,NA,FALSE,"c(872.806494898187, 841.19413450842, 851.25678893399) … (97 more)"
"<root>$results$data$scen_58","list","list",5,NA,TRUE,NA
"<root>$results$data$scen_58[[1]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_58[[1]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_58[[1]]$Ret","double","numeric",100,NA,FALSE,"c(64759, 50041, 46908) … (97 more)"
"<root>$results$data$scen_58[[1]]$Rec","double","numeric",100,NA,FALSE,"c(49689, 89643, 60129) … (97 more)"
"<root>$results$data$scen_58[[1]]$eps","double","numeric",100,NA,FALSE,"c(-0.17134, 0.42242, 0.0194) … (97 more)"
"<root>$results$data$scen_58[[1]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_58[[1]]$Esc","double","numeric",100,NA,FALSE,"c(18179, 13645, 16229) … (97 more)"
"<root>$results$data$scen_58[[1]]$Harv","double","numeric",100,NA,FALSE,"c(46580, 36396, 30679) … (97 more)"
"<root>$results$data$scen_58[[1]]$RepOut","double","numeric",100,NA,FALSE,"c(11608885, 11287821, 11604949) … (97 more)"
"<root>$results$data$scen_58[[1]]$lnRS","double","numeric",100,NA,FALSE,"c(1.0055164989022, 1.88246196141455, 1.30969248894581) … (97 more)"
"<root>$results$data$scen_58[[1]]$meanSesc","double","numeric",100,NA,FALSE,"c(838.807450928666, 841.007330533635, 842.537975844536) … (97 more)"
"<root>$results$data$scen_58[[1]]$meanSret","double","numeric",100,NA,FALSE,"c(838.849929939922, 841.72035263459, 841.702874028361) … (97 more)"
"<root>$results$data$scen_58[[1]]$meanSharv","double","numeric",100,NA,FALSE,"c(838.866508427376, 841.987559625775, 841.261151985569) … (97 more)"
"<root>$results$data$scen_58[[2]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_58[[2]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_58[[2]]$Ret","double","numeric",100,NA,FALSE,"c(25076, 23916, 20901) … (97 more)"
"<root>$results$data$scen_58[[2]]$Rec","double","numeric",100,NA,FALSE,"c(44381, 29126, 32438) … (97 more)"
"<root>$results$data$scen_58[[2]]$eps","double","numeric",100,NA,FALSE,"c(0.55987, 0.07438, 0.17023) … (97 more)"
"<root>$results$data$scen_58[[2]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_58[[2]]$Esc","double","numeric",100,NA,FALSE,"c(8169, 9716, 11965) … (97 more)"
"<root>$results$data$scen_58[[2]]$Harv","double","numeric",100,NA,FALSE,"c(16907, 14200, 8936) … (97 more)"
"<root>$results$data$scen_58[[2]]$RepOut","double","numeric",100,NA,FALSE,"c(6009232, 7394538, 11817247) … (97 more)"
"<root>$results$data$scen_58[[2]]$lnRS","double","numeric",100,NA,FALSE,"c(1.69246494756323, 1.09785723492046, 0.997344853705161) … (97 more)"
"<root>$results$data$scen_58[[2]]$meanSesc","double","numeric",100,NA,FALSE,"c(835.908735409129, 847.483740531238, 862.450901677189) … (97 more)"
"<root>$results$data$scen_58[[2]]$meanSret","double","numeric",100,NA,FALSE,"c(837.836427423756, 849.746857657651, 861.547307420283) … (97 more)"
"<root>$results$data$scen_58[[2]]$meanSharv","double","numeric",100,NA,FALSE,"c(838.767328251163, 851.295339770343, 860.338371077236) … (97 more)"
"<root>$results$data$scen_58[[3]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_58[[3]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_58[[3]]$Ret","double","numeric",100,NA,FALSE,"c(46725, 40913, 43893) … (97 more)"
"<root>$results$data$scen_58[[3]]$Rec","double","numeric",100,NA,FALSE,"c(42857, 53758, 36328) … (97 more)"
"<root>$results$data$scen_58[[3]]$eps","double","numeric",100,NA,FALSE,"c(-0.21922, 0.05279, -0.35467) … (97 more)"
"<root>$results$data$scen_58[[3]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_58[[3]]$Esc","double","numeric",100,NA,FALSE,"c(16130, 19864, 14279) … (97 more)"
"<root>$results$data$scen_58[[3]]$Harv","double","numeric",100,NA,FALSE,"c(30595, 21049, 29614) … (97 more)"
"<root>$results$data$scen_58[[3]]$RepOut","double","numeric",100,NA,FALSE,"c(11265540, 19419646, 9920091) … (97 more)"
"<root>$results$data$scen_58[[3]]$lnRS","double","numeric",100,NA,FALSE,"c(0.977188100124881, 0.99558344493605, 0.933798867347492) … (97 more)"
"<root>$results$data$scen_58[[3]]$meanSesc","double","numeric",100,NA,FALSE,"c(836.705199169814, 865.063107804461, 828.855080374428) … (97 more)"
"<root>$results$data$scen_58[[3]]$meanSret","double","numeric",100,NA,FALSE,"c(836.877193977332, 863.969095951519, 824.216106188115) … (97 more)"
"<root>$results$data$scen_58[[3]]$meanSharv","double","numeric",100,NA,FALSE,"c(836.967828496, 862.93677493323, 821.978400402802) … (97 more)"
"<root>$results$data$scen_58[[4]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_58[[4]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_58[[4]]$Ret","double","numeric",100,NA,FALSE,"c(23392, 24973, 28469) … (97 more)"
"<root>$results$data$scen_58[[4]]$Rec","double","numeric",100,NA,FALSE,"c(34178, 19604, 22971) … (97 more)"
"<root>$results$data$scen_58[[4]]$eps","double","numeric",100,NA,FALSE,"c(0.10833, -0.33245, -0.24095) … (97 more)"
"<root>$results$data$scen_58[[4]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_58[[4]]$Esc","double","numeric",100,NA,FALSE,"c(13568, 9753, 11918) … (97 more)"
"<root>$results$data$scen_58[[4]]$Harv","double","numeric",100,NA,FALSE,"c(9824, 15220, 16551) … (97 more)"
"<root>$results$data$scen_58[[4]]$RepOut","double","numeric",100,NA,FALSE,"c(13220505, 6482658, 7770306) … (97 more)"
"<root>$results$data$scen_58[[4]]$lnRS","double","numeric",100,NA,FALSE,"c(0.92386808317517, 0.698158697057423, 0.656182688474309) … (97 more)"
"<root>$results$data$scen_58[[4]]$meanSesc","double","numeric",100,NA,FALSE,"c(858.590750856223, 825.23537470106, 827.545436413779) … (97 more)"
"<root>$results$data$scen_58[[4]]$meanSret","double","numeric",100,NA,FALSE,"c(857.415323573482, 823.879539542294, 825.447266013694) … (97 more)"
"<root>$results$data$scen_58[[4]]$meanSharv","double","numeric",100,NA,FALSE,"c(855.790792098801, 823.010718234577, 823.936202992629) … (97 more)"
"<root>$results$data$scen_58[[5]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_58[[5]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_58[[5]]$Ret","double","numeric",100,NA,FALSE,"c(22316, 26413, 25839) … (97 more)"
"<root>$results$data$scen_58[[5]]$Rec","double","numeric",100,NA,FALSE,"c(14244, 18809, 37145) … (97 more)"
"<root>$results$data$scen_58[[5]]$eps","double","numeric",100,NA,FALSE,"c(-0.61718, -0.35484, 0.28409) … (97 more)"
"<root>$results$data$scen_58[[5]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_58[[5]]$Esc","double","numeric",100,NA,FALSE,"c(8051, 9838, 7804) … (97 more)"
"<root>$results$data$scen_58[[5]]$Harv","double","numeric",100,NA,FALSE,"c(14265, 16575, 18035) … (97 more)"
"<root>$results$data$scen_58[[5]]$RepOut","double","numeric",100,NA,FALSE,"c(5671216, 5972572, 7295449) … (97 more)"
"<root>$results$data$scen_58[[5]]$lnRS","double","numeric",100,NA,FALSE,"c(0.570539458097688, 0.648083040315519, 1.5601927498429) … (97 more)"
"<root>$results$data$scen_58[[5]]$meanSesc","double","numeric",100,NA,FALSE,"c(824.47388342486, 820.096074653736, 854.867272125176) … (97 more)"
"<root>$results$data$scen_58[[5]]$meanSret","double","numeric",100,NA,FALSE,"c(819.231922418622, 817.954076770661, 853.766446760995) … (97 more)"
"<root>$results$data$scen_58[[5]]$meanSharv","double","numeric",100,NA,FALSE,"c(816.270545289152, 816.683735082828, 853.290541161479) … (97 more)"
"<root>$results$data$scen_59","list","list",5,NA,TRUE,NA
"<root>$results$data$scen_59[[1]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_59[[1]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_59[[1]]$Ret","double","numeric",100,NA,FALSE,"c(40664, 30845, 49009) … (97 more)"
"<root>$results$data$scen_59[[1]]$Rec","double","numeric",100,NA,FALSE,"c(57885, 37644, 45036) … (97 more)"
"<root>$results$data$scen_59[[1]]$eps","double","numeric",100,NA,FALSE,"c(0.19134, -0.23884, -0.10803) … (97 more)"
"<root>$results$data$scen_59[[1]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_59[[1]]$Esc","double","numeric",100,NA,FALSE,"c(16876, 11835, 15016) … (97 more)"
"<root>$results$data$scen_59[[1]]$Harv","double","numeric",100,NA,FALSE,"c(23788, 19010, 33993) … (97 more)"
"<root>$results$data$scen_59[[1]]$RepOut","double","numeric",100,NA,FALSE,"c(14252767, 7594775, 10157398) … (97 more)"
"<root>$results$data$scen_59[[1]]$lnRS","double","numeric",100,NA,FALSE,"c(1.2325657893956, 1.15711233603059, 1.09834587065668) … (97 more)"
"<root>$results$data$scen_59[[1]]$meanSesc","double","numeric",100,NA,FALSE,"c(856.827824098986, 820.169433485043, 835.970105790532) … (97 more)"
"<root>$results$data$scen_59[[1]]$meanSret","double","numeric",100,NA,FALSE,"c(857.413921297762, 818.376151245169, 832.832066957108) … (97 more)"
"<root>$results$data$scen_59[[1]]$meanSharv","double","numeric",100,NA,FALSE,"c(857.829633955691, 817.259100396077, 831.445476629388) … (97 more)"
"<root>$results$data$scen_59[[2]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_59[[2]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_59[[2]]$Ret","double","numeric",100,NA,FALSE,"c(19979, 30261, 22428) … (97 more)"
"<root>$results$data$scen_59[[2]]$Rec","double","numeric",100,NA,FALSE,"c(16796, 23779, 50680) … (97 more)"
"<root>$results$data$scen_59[[2]]$eps","double","numeric",100,NA,FALSE,"c(-0.4994, -0.21226, 0.54353) … (97 more)"
"<root>$results$data$scen_59[[2]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_59[[2]]$Esc","double","numeric",100,NA,FALSE,"c(8292, 10521, 11925) … (97 more)"
"<root>$results$data$scen_59[[2]]$Harv","double","numeric",100,NA,FALSE,"c(11687, 19740, 10503) … (97 more)"
"<root>$results$data$scen_59[[2]]$RepOut","double","numeric",100,NA,FALSE,"c(5485872, 6989674, 9651814) … (97 more)"
"<root>$results$data$scen_59[[2]]$lnRS","double","numeric",100,NA,FALSE,"c(0.705849568248414, 0.815429578407609, 1.44689431867853) … (97 more)"
"<root>$results$data$scen_59[[2]]$meanSesc","double","numeric",100,NA,FALSE,"c(826.298575803366, 831.393536470037, 846.189394533678) … (97 more)"
"<root>$results$data$scen_59[[2]]$meanSret","double","numeric",100,NA,FALSE,"c(825.989339268563, 830.951470733239, 844.317346725759) … (97 more)"
"<root>$results$data$scen_59[[2]]$meanSharv","double","numeric",100,NA,FALSE,"c(825.770069667452, 830.71585910118, 842.190700415963) … (97 more)"
"<root>$results$data$scen_59[[3]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_59[[3]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_59[[3]]$Ret","double","numeric",100,NA,FALSE,"c(59937, 49242, 51524) … (97 more)"
"<root>$results$data$scen_59[[3]]$Rec","double","numeric",100,NA,FALSE,"c(55110, 105293, 55403) … (97 more)"
"<root>$results$data$scen_59[[3]]$eps","double","numeric",100,NA,FALSE,"c(-0.06471, 0.60255, -0.06236) … (97 more)"
"<root>$results$data$scen_59[[3]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_59[[3]]$Esc","double","numeric",100,NA,FALSE,"c(17982, 20381, 16056) … (97 more)"
"<root>$results$data$scen_59[[3]]$Harv","double","numeric",100,NA,FALSE,"c(41955, 28861, 35468) … (97 more)"
"<root>$results$data$scen_59[[3]]$RepOut","double","numeric",100,NA,FALSE,"c(11845738, 15736147, 12865615) … (97 more)"
"<root>$results$data$scen_59[[3]]$lnRS","double","numeric",100,NA,FALSE,"c(1.11995993033256, 1.64214384589287, 1.2385511324176) … (97 more)"
"<root>$results$data$scen_59[[3]]$meanSesc","double","numeric",100,NA,FALSE,"c(834.596533908748, 844.271413213342, 845.334446215387) … (97 more)"
"<root>$results$data$scen_59[[3]]$meanSret","double","numeric",100,NA,FALSE,"c(833.720327575844, 842.744167330332, 843.249251783116) … (97 more)"
"<root>$results$data$scen_59[[3]]$meanSharv","double","numeric",100,NA,FALSE,"c(833.344932884552, 841.665569770127, 842.305476440132) … (97 more)"
"<root>$results$data$scen_59[[4]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_59[[4]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_59[[4]]$Ret","double","numeric",100,NA,FALSE,"c(24421, 26766, 21656) … (97 more)"
"<root>$results$data$scen_59[[4]]$Rec","double","numeric",100,NA,FALSE,"c(44844, 24410, 30594) … (97 more)"
"<root>$results$data$scen_59[[4]]$eps","double","numeric",100,NA,FALSE,"c(0.46313, -0.11812, 0.12078) … (97 more)"
"<root>$results$data$scen_59[[4]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_59[[4]]$Esc","double","numeric",100,NA,FALSE,"c(12501, 9849, 12202) … (97 more)"
"<root>$results$data$scen_59[[4]]$Harv","double","numeric",100,NA,FALSE,"c(11920, 16917, 9454) … (97 more)"
"<root>$results$data$scen_59[[4]]$RepOut","double","numeric",100,NA,FALSE,"c(8535251, 7297095, 12734284) … (97 more)"
"<root>$results$data$scen_59[[4]]$lnRS","double","numeric",100,NA,FALSE,"c(1.27738115918292, 0.907622957217303, 0.919204038571413) … (97 more)"
"<root>$results$data$scen_59[[4]]$meanSesc","double","numeric",100,NA,FALSE,"c(831.167676371455, 842.807608166061, 860.490483158282) … (97 more)"
"<root>$results$data$scen_59[[4]]$meanSret","double","numeric",100,NA,FALSE,"c(829.521129172103, 844.821561011685, 858.271949517493) … (97 more)"
"<root>$results$data$scen_59[[4]]$meanSharv","double","numeric",100,NA,FALSE,"c(827.794326610099, 845.993510167596, 855.406402256173) … (97 more)"
"<root>$results$data$scen_59[[5]]","list","data.frame",12,"100x12",TRUE,NA
"<root>$results$data$scen_59[[5]]$Year","integer","integer",100,NA,FALSE,"11:13 … (97 more)"
"<root>$results$data$scen_59[[5]]$Ret","double","numeric",100,NA,FALSE,"c(30768, 23420, 24537) … (97 more)"
"<root>$results$data$scen_59[[5]]$Rec","double","numeric",100,NA,FALSE,"c(21840, 28951, 21828) … (97 more)"
"<root>$results$data$scen_59[[5]]$eps","double","numeric",100,NA,FALSE,"c(-0.35929, 0.02431, -0.33142) … (97 more)"
"<root>$results$data$scen_59[[5]]$reg","double","numeric",100,NA,FALSE,"c(1, 1, 1) … (97 more)"
"<root>$results$data$scen_59[[5]]$Esc","double","numeric",100,NA,FALSE,"c(9360, 11597, 8365) … (97 more)"
"<root>$results$data$scen_59[[5]]$Harv","double","numeric",100,NA,FALSE,"c(21408, 11823, 16172) … (97 more)"
"<root>$results$data$scen_59[[5]]$RepOut","double","numeric",100,NA,FALSE,"c(7011564, 12145469, 5977525) … (97 more)"
"<root>$results$data$scen_59[[5]]$lnRS","double","numeric",100,NA,FALSE,"c(0.847297860387204, 0.914858301762201, 0.959137214885198) … (97 more)"
